created_at,full_text,sntiment,location,id
2020-03-15 03:50:00+00:00,"🥰 *جديدنا*🥰
🌹شنطه نسائيه ماركة شانيل حجم وسط بجوده عاليه مع حبل كتف طويل
🌹شوز سبورت ماركة شانيل بجوده عاليه مقاسات من 36 إلى 41
🌹كيس الماركه
*سعر العرض 300ريال 
الوتساب 0506594935
الأستغرام_matjar88
الأستغرامmh0506594938
السناب شات matjar88
 #اجلس_بالبيت https://t.co/prwVyTZp9F",S,,1239036096752889900
2020-04-04 13:34:56+00:00,"اليوم الثالث عشر من #حضر_التجول
باقي ٨ أيام ان شاءالله

#نبيها_صفر 
#كلنا_مسؤول 
#كلنا_في_البيت_لاجل_السعوديه https://t.co/G5MsbYFa5P",P,,1246431059312599000
2020-03-14 18:57:00+00:00,"#تأجيل_الدراسه_في_مصر
#كورونا
#انثبروا_ببيوتكم
#كوفيد_19
#زعيم_تويتر_هيأجل_الدراسه
#كورونا_مصر
#الحجر_المنزلي https://t.co/kxGnbo2kjm",C,مصر,1238901962621497300
2020-03-29 13:23:55+00:00,"#اعزل_نفسك
#الحجر_المنزلي 
#اجلس_في_بيتك 
اللهم أحفظنا من هذا الوباء https://t.co/NgzCdV7qmP",T,"الاحساء, المملكة العربية السعودية",1244253959746920400
2020-03-14 19:48:21+00:00,"#كلنا_في_البيت_لاجل_السعوديه
#الوقايه_من_كورونا  سلوكيات خاطئة https://t.co/cMP0EsUrvB",T,مغيراء التابعة لمحافظة العلا,1238914885368664000
2020-03-14 19:57:04+00:00,"#نصيحة 
#الحجر_المنزلي 
#انثبروا_ببيوتكم 
#كورونا  
مبروك حظر التوجل بعد يومين",C,دولة الكويت,1238917080591843300
2020-04-10 13:37:33+00:00,بحريننا| عاجل مصدر مسؤول بوزارة الداخلية السعودية : #منع_التجول والتنقل الكلي وعدم الخروج من المنازل في أحياء (الشريبات، بني ظفر، قربان، الجمعة، جزء من الإسكان، بني خدرة) ب #المدينة_المنورة ابتداءً من اليوم الجمعة.,C,Bahrain,1248606043703296000
2020-03-14 20:11:04+00:00,"#كلنا_في_البيت_لاجل_السعوديه
ربي احفظ السعوديه واهلها ياكريم",T,المملكة العربيه السعوديه,1238920604876705800
2020-03-29 16:31:09+00:00,"90 ٪ من المعزولين
 14 يوما يخرجون من الحجر الصحي قبل قليل بجدة
 ولله الحمد نتائجهم سلبية .
بالورود توديع من كانوا
في الحجر
🇸🇦🇸🇦 والله مامثلك بهالدنيا باج
#كفو_اسواق_عبدالله_العثيم
#آعٌزٍلَ_نِفُسِکْ
#تقديم_منع_التجول_بجدة
#الرياض
#كفو_اسواق_عبدالله_العثيم https://t.co/KLseTM7MZE",P,الدمام,1244301079325573000
2020-03-14 19:04:54+00:00,"اللهم ارزقنا الفردوس الاعلى من دون حساب 🌸🕊

اللهم ارزقنا الفردوس الاعلى من دون حساب 🌸🕊

اللهم ارزقنا الفردوس الاعلى من دون حساب 🌸🕊

 #انثبروا_ببيوتكم https://t.co/jK4lP8vrDV",C,Kuwait,1238903950545387500
2020-03-15 02:24:54+00:00,"Thanks 🙏🏻 for MOH
&amp; 
For all who stopped educational institutions 
Now is family role to stay in home 🏡 

☝️😇
شككككككرًا خلليييل ⚽️

#عُمان #مسقط #فعاليات_الحجر_المنزلي 
#مال_الداخليه #قاعد_بالبيت 
 #اجلس_بالبيت #صباح_الخير 
 #تعليق_الدراسه_في_عمان
#باحثون_عن_عمل_يستغيثون198 https://t.co/q5f3h2IIMl",C,إقليم سماءئيييل العظيم 🇴🇲,1239014681857196000
2020-03-14 19:21:43+00:00,اذا كلكم تأمرون ب الجلوس ف المنازل وكلكم خايفين وشايلين هم الوطن اجل مين الي ب المولات والكفيهات والمنتزهات انا؟ #كلنا_في_البيت_لاجل_السعوديه,P,,1238908182942154800
2020-03-15 00:52:03+00:00,"بعد ازمة كورونا 
تبين ان الانسان له قيمة بالسعودية اكثر من اي دولة يقال عنها متقدمة.                            الله يحفظك ي اغلى بلد ❤️❤️🇸🇦.               #فعاليات_الحجر_المنزلي #وزارة_الصحة #الحجر_المنزلي #انثبروا_ببيوتكم #البيك #كورونا #وضحناها_أكثر #وعد_المصافحه #وليد_الفراج https://t.co/oYmfnYXpmF",P,,1238991315829956600
2020-03-14 19:29:32+00:00,"أسبوعين فقط إما انتشار أو انحسار ..
علينا واجب وطني ديني المكوث بالمنزل واتباع تعليمات وزارة الصحة 
حفظ الله مملكتنا الحبيبة وشعبها 

 #الحجر_المنزلي #COVIDー19 #كلنا_في_البيت_لاجل_السعوديه",P,"Riyadh, Saudi Arabia ",1238910149550620700
2020-03-28 23:44:17+00:00,معاذ الله اني مايأست،لكنها والله أيام ثقال! #اعزل_نفسك,P,,1244047692696780800
2020-03-13 19:32:10+00:00,"#انثبروا_ببيوتكم 
#كورونا
#COVID19",S,,1238548426201223200
2020-03-14 19:08:10+00:00,#كلنا_في_البيت_لاجل_السعوديه اللهُم اصرف عنا وعن المسلمين الأمراض والأوجاع والأوبئة ، اللهم إنا نعوذ بك من البرص والجنون والجذام ومن سيئ الأسقام ، اللهم احفظنا بحفظك واحرسنا بعينك التي لا تنام ،، واجعلنا تحت كنفك ، و لا ترينا مكروه فيمن نحب,T,المملكة العربية السعودية,1238904773031723000
2020-03-14 20:57:04+00:00,"متواجده استقبل طلباتكم على الخاص 
#كلنا_في_البيت_لاجل_السعوديه #باقي_المولات #الرياض_الان #تعليق_عمل_البنوك #انثبروا_ببيوتكم #كورونا #الرحلات_الداخليه #وينك_فيه_الان_اثبت #وزارة_الصحة #السعودية",S,المملكة العربية السعودية,1238932181076107300
2020-03-15 04:50:16+00:00,#اجلس_بالبيت لأجلك ولأجل حماية وطنك,C,"مسقط, سلطنة عمان",1239051265126137900
2020-03-29 15:25:47+00:00,"#طاطا_بطاطا
هاشتاق تم تداوله بعد ورود اخبار عن القبض على احد مشاهير التواصل الإجتماعي بسبب فيديو نشرة عن #منع_التجول https://t.co/3K3dt1njHB",W,,1244284626094432300
2020-03-23 14:39:20+00:00,#نبيها_صفر #الزم_بيتك #منع_التجول #يحدث_الآن #وزارة_الصحة #StayAtHome #فعاليات_الحجر_المنزلي #فيروس_كورونا #خلك_في_البيت https://t.co/yBNP7I03oG,S,Yanbu Industrial City,1242098609694310400
2020-03-30 13:04:41+00:00,"شرطة #الجوف تعلن القبض على أشخاص خالفوا ""#منع_التجول"". https://t.co/uaB3EoRrfi",W,المملكه العربيه السعوديه,1.24461E+18
2020-03-14 18:30:51+00:00,المطربه فيروز تقول لكم انثبروا بالبيت #انثبروا_ببيوتكم https://t.co/l0yDNcJ6we,P,K.S.A,1238895384476467200
2020-03-28 15:19:11+00:00,"@s3adty10 "" صافح .. بالنظر .... وابتسم ""

#مسابقة #سعادتي_وقايتي 
#كلنا_مسؤول #مسابقة #منع_التجول #خلك_في_بيتك #فعاليات_الحجر_المنزلي #المملكة_تستاهل_اكثر #الاخبار_الحلوه #خليك_في_البيت #الحجر_المنزلي #الأمن_العام https://t.co/xCLbaJlwXe",S,,1243920579289395200
2020-03-14 19:35:38+00:00,"الزمالك هيغلق النادي لمدة اسبوع 
#كورونا 
#تأجيل_الدراسه_في_مصر 
#تعليق_الدراسة_في_مصر 
#انثبروا_ببيوتكم 
#كوفيد_19 
#الكورونا 
#باقي_المولات 
#زعيم_تويتر_هيأجل_الدراسه 
#Italy 
#الحجر_المنزلي 
#كورونا_مصر 
#إيطاليا 
#كلنا_في_البيت_لاجل_السعوديه",S,,1238911686930772000
2020-04-03 18:04:58+00:00,"أعمال غرفة العمليات المشتركة بـ #الحدود_الشمالية خلال ساعات #منع_التجول.
#كلنا_مسؤول https://t.co/QIQipIXHqt",W,الرياض,1246136625479942100
2020-03-29 01:45:00+00:00,#اعزل_نفسك اتوقع انا عازله نفس صح 😂🤝 https://t.co/FeKMwovhpo,P,الرياض,1244078071407403000
2020-04-08 13:20:00+00:00,"في الفقد، تفاصيل كثيرة💔

رحمتك #يارب

#الحرمين_الشريفين 
#كلنا_مسئول 
#اعزل_نفسك 
#COVID19 
#Corona https://t.co/r61TR0pP4S",N,,1247876852753952800
2020-04-09 20:58:57+00:00,"#الكورونا #COVIDー19 #LacaseDePapel4 #PUBG #ببحي  #نتفلكس #مسلسل #فويس #فلم #البروفيسور #اعزل_نفسك #حجر #الحجر #الصحة #البروفسور #منصور_البلوي 
باقي ع السحب اقل من خمس دقاىق https://t.co/7Ra0ITgRAf",S,المدينة المنورة,1248354738401357800
2020-03-14 19:16:48+00:00,"أطمئن لان الله يقول : (قُل لَّن يُصِيبَنَآ إِلّا مَا كَتَبَ اللَّهُ لَنا)🌿🌿.

 #كلنا_في_البيت_لاجل_السعوديه https://t.co/JEGzGhiXfU",P,حائل,1238906945232408600
2020-03-14 18:16:43+00:00,"اعتذر منك ياوطني.🇸🇦💔

 #كلنا_في_البيت_لاجل_السعوديه https://t.co/1xDjRzzjOm",N,إنّي لله.,1238891825068294100
2020-03-14 13:11:53+00:00,😆👍🏻#انثبروا_ببيوتكم #مصر #كورونا #corona #Egypt #Kuwait #الكويت https://t.co/K6nUYZkE8L,C,Kuwait,1238815113811034000
2020-03-14 22:20:53+00:00,من تجي خاص نسولف 😉 #اجلس_بالبيت,S,حيث أنا ☄,1238953272821465000
2020-03-28 23:25:20+00:00,"#اعزل_نفسك
جرح الزمن والحب مافي لها علاج 
وين الحبيب اللي تسلــيني هروجه",S,"الدمام, المملكة العربية السعودية",1244042921638269000
2020-03-14 21:42:27+00:00,"#كلنا_في_البيت_لاجل_السعوديه 
#وزارة_الصحة 
#تصبحون_على_خير 
#تعليق_الدراسة https://t.co/ntoHM80Teh",S,,1238943601809334300
2020-03-14 19:08:48+00:00,"طريقة إرضاع حيوانك المدلل وانت جالس في بيتك 😂
 #اجلس_بالبيت https://t.co/ALmc9Aazjl",S,,1238904935321919500
2020-03-14 18:49:42+00:00,"اللهم إن هذا المرض هو جند من جنودك  تصيب به من تشاء وتصرفه عن من تشاء اللهم اصرفه عنا وعن بلاد المسلمين بلطفك  يا لطيف إنك على كل شي قدير.

#انثبروا_ببيوتكم
#كورونا
#عشان_الكويت_خلوكم_في_البيت 
#كوفيد_19
#الحجر_المنزلي
#كلنا_في_البيت_لاجل_السعوديه 
#الكويتيون_يد_واحدة_ضد_كورونا https://t.co/kCa24McfYo",T,هذا الحساب للدفاع عن 🇰🇼🇸🇦,1238900128133664800
2020-03-14 19:10:32+00:00,#كلنا_في_البيت_لاجل_السعوديه اللهم اصرف الغمه عن هاذي الأمه 🇸🇦🇸🇦🇸🇦 https://t.co/pXOTm1gRs2,T,,1238905368820007000
2020-03-28 21:35:47+00:00,#اعزل_نفسك اطول أسبوع مر علي باقي اسبوعين,N,,1244015351576363000
2020-04-11 06:25:16+00:00,"اللهم عجل ولا تؤجل اليوم الذي يلتقِي فيه الناس ضاحكين يقولون لبعضهم البعض الحمدلله على السلامة إنتهت الغُمة.🙏
#خلك_في_البيت #اجلس_بالبيت 
#عمان_السند_والعون https://t.co/a7840uSB2D",C,سلطنة عمان - مسقط,1248859642303783000
2020-03-14 15:35:46+00:00,#انثبروا_ببيوتكم وضع البيوت الأيام ذي https://t.co/ipr81yJ9H0,S,,1238851320079167500
2020-03-14 20:24:08+00:00,"#كلنا_في_البيت_لاجل_السعوديه

اللهم ارفع عنا الوباء والبلاء",T,Hail,1238923892539953200
2020-03-14 14:13:58+00:00,انبثرو في البيت والعبو ببجي وهذا حسابي مين يشتري ياحلويين؟؟ #انثبروا_ببيوتكم https://t.co/Cn3KjZXOWe,P,,1238830737597649000
2020-03-14 17:45:32+00:00,كفوو كفوو تكفون خنتعاون ونصير شعب يسمع الكلام فترة وتعدي ان شاء الله  #كلنا_في_البيت_لاجل_السعوديه,P,,1238883980226822100
2020-03-14 14:54:06+00:00,#انثبروا_ببيوتكم عانيت منهم كثير وهم بس يتكاثرو وكلن له طريقته ونفس النفس نفسهم  ابعد بعيد ترتاح كثير,S,"المملكة العربية السعودية ,تبوك",1238840835065643000
2020-03-14 23:41:01+00:00,"@ALABDULLATIF #انثبروا_ببيوتكم 
#كلنا_في_البيت_لاجل_السعوديه 
https://t.co/9WGlQphI6V",S,,1238973438225768400
2020-03-26 13:12:52+00:00,أين قرار وزير الدفاع ورئيس الحرس الوطني ورئيس المطافي تأجيل سداد قروض منتسبيها ٦ شهور ؟ #مجلس_الوزراء #مجلس_الأمة #فايروس_كورونا_المستجد #نبيها_صفر #علشان_الكويت_خلوكم_في_البيت #COVID2019 #فعاليات_الحجر_المنزلي #الكويت_تتصدى_لكورونا #الاخبار_الحلوه https://t.co/alnDApntB3,C,Kuwait,1243164012617052200
2020-03-14 22:12:01+00:00,"عزيزي التاجر ضع لنفسك رصيد من الدعوات وموقف يسجله لك التاريخ

(( الشدايد تظهر المعادن ))

المعقمات اضعاف قيمتها
المواد الغذائيه بدأت بالأرتفاع

بادروا وكونوا عون بعد الله للمستهلك

#كلنا_في_البيت_لاجل_السعوديه
#كورونا",T,Riyadh,1238951041300861000
2020-04-04 17:32:08+00:00,"#المملكه_العربيه_السعوديه 
#المملكة_تستاهل_اكثر 
#السعوديةالعظمى 
#السعوديه_نموذج_عالمي 
#خليك_في_البيت https://t.co/mpKNJPqvG5",S,,1246490751783121000
